model,disease,horizon,origin,cd_mun,time_idx,y_true,y_pred
seasonal_ma3,tuberculose,1,origin_202112,3541000,264,4.0,3.6666667461395264
seasonal_ma3,tuberculose,1,origin_202112,3543402,264,10.0,5.666666507720947
seasonal_ma3,tuberculose,1,origin_202112,3547809,264,6.0,5.666666507720947
seasonal_ma3,tuberculose,1,origin_202112,3548500,264,5.0,5.666666507720947
seasonal_ma3,tuberculose,1,origin_202112,3548708,264,5.0,3.0
seasonal_ma3,tuberculose,1,origin_202112,3549805,264,4.0,1.0
seasonal_ma3,tuberculose,1,origin_202112,3549904,264,3.0,1.6666666269302368
seasonal_ma3,tuberculose,1,origin_202112,3550308,264,115.0,114.66666412353516
seasonal_ma3,tuberculose,1,origin_202112,3551009,264,11.0,10.0
seasonal_ma3,tuberculose,1,origin_202112,3552205,264,1.0,1.3333333730697632
seasonal_ma3,tuberculose,1,origin_202112,3554102,264,1.0,3.6666667461395264
sarima,tuberculose,1,origin_202112,3505708,264,2.0,3.7233479022979736
sarima,tuberculose,1,origin_202112,3506003,264,4.0,6.6865057945251465
sarima,tuberculose,1,origin_202112,3509502,264,9.0,7.283657073974609
sarima,tuberculose,1,origin_202112,3510609,264,0.0,4.831064224243164
sarima,tuberculose,1,origin_202112,3513801,264,2.0,3.2062830924987793
sarima,tuberculose,1,origin_202112,3518701,264,11.0,9.961265563964844
sarima,tuberculose,1,origin_202112,3518800,264,5.0,5.95517635345459
sarima,tuberculose,1,origin_202112,3522208,264,0.0,0.05605287849903107
sarima,tuberculose,1,origin_202112,3525904,264,2.0,2.2459299564361572
sarima,tuberculose,1,origin_202112,3529401,264,3.0,1.149143934249878
sarima,tuberculose,1,origin_202112,3534401,264,9.0,5.5131096839904785
sarima,tuberculose,1,origin_202112,3536505,264,0.0,0.9785308241844177
sarima,tuberculose,1,origin_202112,3541000,264,4.0,1.8589210510253906
sarima,tuberculose,1,origin_202112,3543402,264,10.0,7.700977325439453
sarima,tuberculose,1,origin_202112,3547809,264,6.0,6.478767395019531
sarima,tuberculose,1,origin_202112,3548500,264,5.0,7.680025100708008
sarima,tuberculose,1,origin_202112,3548708,264,5.0,4.674771785736084
sarima,tuberculose,1,origin_202112,3549805,264,4.0,3.788997173309326
sarima,tuberculose,1,origin_202112,3549904,264,3.0,0.9778660535812378
sarima,tuberculose,1,origin_202112,3550308,264,115.0,93.97811889648438
sarima,tuberculose,1,origin_202112,3551009,264,11.0,21.095680236816406
sarima,tuberculose,1,origin_202112,3552205,264,1.0,0.9245997071266174
sarima,tuberculose,1,origin_202112,3554102,264,1.0,3.5813467502593994
lgbm,tuberculose,1,origin_202112,3505708,264,2.0,2.9625221249706906
lgbm,tuberculose,1,origin_202112,3506003,264,4.0,5.607237941114605
lgbm,tuberculose,1,origin_202112,3509502,264,9.0,7.52154055319217
lgbm,tuberculose,1,origin_202112,3510609,264,0.0,4.4192161657653966
lgbm,tuberculose,1,origin_202112,3513801,264,2.0,3.0613907970842367
lgbm,tuberculose,1,origin_202112,3518701,264,11.0,8.339233364106043
lgbm,tuberculose,1,origin_202112,3518800,264,5.0,5.8580451587853
lgbm,tuberculose,1,origin_202112,3522208,264,0.0,0.6325456403066664
lgbm,tuberculose,1,origin_202112,3525904,264,2.0,1.8932850947010096
lgbm,tuberculose,1,origin_202112,3529401,264,3.0,1.2054809049500999
lgbm,tuberculose,1,origin_202112,3534401,264,9.0,5.011600217846806
lgbm,tuberculose,1,origin_202112,3536505,264,0.0,0.8512026088722046
lgbm,tuberculose,1,origin_202112,3541000,264,4.0,1.7459533779072967
lgbm,tuberculose,1,origin_202112,3543402,264,10.0,6.922935689122559
lgbm,tuberculose,1,origin_202112,3547809,264,6.0,7.073820386877679
lgbm,tuberculose,1,origin_202112,3548500,264,5.0,6.654905407054459
lgbm,tuberculose,1,origin_202112,3548708,264,5.0,4.936346022985259
lgbm,tuberculose,1,origin_202112,3549805,264,4.0,3.8982385677105023
lgbm,tuberculose,1,origin_202112,3549904,264,3.0,1.1534261494136995
lgbm,tuberculose,1,origin_202112,3550308,264,115.0,94.82031879431997
lgbm,tuberculose,1,origin_202112,3551009,264,11.0,20.264058472034453
lgbm,tuberculose,1,origin_202112,3552205,264,1.0,0.7326017770908269
lgbm,tuberculose,1,origin_202112,3554102,264,1.0,3.331004507253225
catboost,tuberculose,1,origin_202112,3505708,264,2.0,3.08764119905259
catboost,tuberculose,1,origin_202112,3506003,264,4.0,5.916477001084738
catboost,tuberculose,1,origin_202112,3509502,264,9.0,6.1263576200723575
catboost,tuberculose,1,origin_202112,3510609,264,0.0,5.359350070251827
catboost,tuberculose,1,origin_202112,3513801,264,2.0,2.7694367403686924
catboost,tuberculose,1,origin_202112,3518701,264,11.0,7.680338411411926
catboost,tuberculose,1,origin_202112,3518800,264,5.0,6.338494890543352
catboost,tuberculose,1,origin_202112,3522208,264,0.0,0.6952190887892787
catboost,tuberculose,1,origin_202112,3525904,264,2.0,1.7342617327034138
catboost,tuberculose,1,origin_202112,3529401,264,3.0,1.1369203062707636
catboost,tuberculose,1,origin_202112,3534401,264,9.0,4.755253309515774
catboost,tuberculose,1,origin_202112,3536505,264,0.0,0.962328186371152
catboost,tuberculose,1,origin_202112,3541000,264,4.0,1.7944920903372696
catboost,tuberculose,1,origin_202112,3543402,264,10.0,6.910978648352109
catboost,tuberculose,1,origin_202112,3547809,264,6.0,8.03678109183054
catboost,tuberculose,1,origin_202112,3548500,264,5.0,6.495840739064511
catboost,tuberculose,1,origin_202112,3548708,264,5.0,4.489658049943478
catboost,tuberculose,1,origin_202112,3549805,264,4.0,3.5470378900284785
catboost,tuberculose,1,origin_202112,3549904,264,3.0,1.0814988330275972
catboost,tuberculose,1,origin_202112,3550308,264,115.0,95.30735888953014
catboost,tuberculose,1,origin_202112,3551009,264,11.0,21.969554035382657
catboost,tuberculose,1,origin_202112,3552205,264,1.0,0.8841994913004146
catboost,tuberculose,1,origin_202112,3554102,264,1.0,3.224481241849368
xgboost,tuberculose,1,origin_202112,3505708,264,2.0,3.1805315017700195
xgboost,tuberculose,1,origin_202112,3506003,264,4.0,4.840076923370361
xgboost,tuberculose,1,origin_202112,3509502,264,9.0,6.519371032714844
xgboost,tuberculose,1,origin_202112,3510609,264,0.0,4.837597846984863
xgboost,tuberculose,1,origin_202112,3513801,264,2.0,2.7684109210968018
xgboost,tuberculose,1,origin_202112,3518701,264,11.0,7.966599941253662
xgboost,tuberculose,1,origin_202112,3518800,264,5.0,5.960036754608154
xgboost,tuberculose,1,origin_202112,3522208,264,0.0,0.7041756510734558
xgboost,tuberculose,1,origin_202112,3525904,264,2.0,2.0321617126464844
xgboost,tuberculose,1,origin_202112,3529401,264,3.0,1.2595399618148804
xgboost,tuberculose,1,origin_202112,3534401,264,9.0,5.397312641143799
xgboost,tuberculose,1,origin_202112,3536505,264,0.0,0.8775434494018555
xgboost,tuberculose,1,origin_202112,3541000,264,4.0,1.7763029336929321
xgboost,tuberculose,1,origin_202112,3543402,264,10.0,6.036728382110596
xgboost,tuberculose,1,origin_202112,3547809,264,6.0,6.873944282531738
xgboost,tuberculose,1,origin_202112,3548500,264,5.0,7.365175247192383
xgboost,tuberculose,1,origin_202112,3548708,264,5.0,5.236034393310547
xgboost,tuberculose,1,origin_202112,3549805,264,4.0,3.375621795654297
xgboost,tuberculose,1,origin_202112,3549904,264,3.0,1.0459568500518799
xgboost,tuberculose,1,origin_202112,3550308,264,115.0,98.11405181884766
xgboost,tuberculose,1,origin_202112,3551009,264,11.0,20.480745315551758
xgboost,tuberculose,1,origin_202112,3552205,264,1.0,0.826920211315155
xgboost,tuberculose,1,origin_202112,3554102,264,1.0,3.355679750442505
prophet,tuberculose,1,origin_202112,3505708,264,2.0,1.9504522857136564
prophet,tuberculose,1,origin_202112,3506003,264,4.0,4.015937720917931
prophet,tuberculose,1,origin_202112,3509502,264,9.0,5.421763215535661
prophet,tuberculose,1,origin_202112,3510609,264,0.0,5.1127926329077065
prophet,tuberculose,1,origin_202112,3513801,264,2.0,5.014371419951596
prophet,tuberculose,1,origin_202112,3518701,264,11.0,9.445657707389708
prophet,tuberculose,1,origin_202112,3518800,264,5.0,6.504388641977646
prophet,tuberculose,1,origin_202112,3522208,264,0.0,1.0368803345005095
prophet,tuberculose,1,origin_202112,3525904,264,2.0,0.0
prophet,tuberculose,1,origin_202112,3529401,264,3.0,1.6269197687958372
prophet,tuberculose,1,origin_202112,3534401,264,9.0,5.0241037197815395
prophet,tuberculose,1,origin_202112,3536505,264,0.0,1.5467081686395934
prophet,tuberculose,1,origin_202112,3541000,264,4.0,3.29276322322551
prophet,tuberculose,1,origin_202112,3543402,264,10.0,5.944731543046228
prophet,tuberculose,1,origin_202112,3547809,264,6.0,6.204649302261891
prophet,tuberculose,1,origin_202112,3548500,264,5.0,8.316513058514795
prophet,tuberculose,1,origin_202112,3548708,264,5.0,4.804699435126909
prophet,tuberculose,1,origin_202112,3549805,264,4.0,1.9089166354712477
prophet,tuberculose,1,origin_202112,3549904,264,3.0,0.6575353449778529
prophet,tuberculose,1,origin_202112,3550308,264,115.0,98.3605308921257
prophet,tuberculose,1,origin_202112,3551009,264,11.0,13.970449019392769
prophet,tuberculose,1,origin_202112,3552205,264,1.0,0.6028470898295862
prophet,tuberculose,1,origin_202112,3554102,264,1.0,4.1157797664235645
seasonal_naive,tuberculose,3,origin_202112,3505708,266,3.0,1.0
seasonal_naive,tuberculose,3,origin_202112,3506003,266,2.0,7.0
seasonal_naive,tuberculose,3,origin_202112,3509502,266,11.0,5.0
seasonal_naive,tuberculose,3,origin_202112,3510609,266,1.0,3.0
seasonal_naive,tuberculose,3,origin_202112,3513801,266,7.0,3.0
seasonal_naive,tuberculose,3,origin_202112,3518701,266,12.0,7.0
seasonal_naive,tuberculose,3,origin_202112,3518800,266,7.0,4.0
seasonal_naive,tuberculose,3,origin_202112,3522208,266,1.0,1.0
seasonal_naive,tuberculose,3,origin_202112,3525904,266,2.0,1.0
seasonal_naive,tuberculose,3,origin_202112,3529401,266,1.0,3.0
seasonal_naive,tuberculose,3,origin_202112,3534401,266,16.0,3.0
seasonal_naive,tuberculose,3,origin_202112,3536505,266,2.0,1.0
seasonal_naive,tuberculose,3,origin_202112,3541000,266,3.0,2.0
seasonal_naive,tuberculose,3,origin_202112,3543402,266,8.0,3.0
seasonal_naive,tuberculose,3,origin_202112,3547809,266,14.0,12.0
seasonal_naive,tuberculose,3,origin_202112,3548500,266,8.0,3.0
seasonal_naive,tuberculose,3,origin_202112,3548708,266,6.0,2.0
seasonal_naive,tuberculose,3,origin_202112,3549805,266,4.0,3.0
seasonal_naive,tuberculose,3,origin_202112,3549904,266,3.0,2.0
seasonal_naive,tuberculose,3,origin_202112,3550308,266,94.0,85.0
seasonal_naive,tuberculose,3,origin_202112,3551009,266,13.0,11.0
seasonal_naive,tuberculose,3,origin_202112,3552205,266,1.0,0.0
seasonal_naive,tuberculose,3,origin_202112,3554102,266,2.0,0.0
seasonal_ma3,tuberculose,3,origin_202112,3505708,266,3.0,1.3333333730697632
seasonal_ma3,tuberculose,3,origin_202112,3506003,266,2.0,4.0
seasonal_ma3,tuberculose,3,origin_202112,3509502,266,11.0,4.333333492279053
seasonal_ma3,tuberculose,3,origin_202112,3510609,266,1.0,3.6666667461395264
seasonal_ma3,tuberculose,3,origin_202112,3513801,266,7.0,3.6666667461395264
seasonal_ma3,tuberculose,3,origin_202112,3518701,266,12.0,5.666666507720947
seasonal_ma3,tuberculose,3,origin_202112,3518800,266,7.0,4.0
seasonal_ma3,tuberculose,3,origin_202112,3522208,266,1.0,1.0
seasonal_ma3,tuberculose,3,origin_202112,3525904,266,2.0,1.6666666269302368
seasonal_ma3,tuberculose,3,origin_202112,3529401,266,1.0,2.6666667461395264
seasonal_ma3,tuberculose,3,origin_202112,3534401,266,16.0,2.3333332538604736
seasonal_ma3,tuberculose,3,origin_202112,3536505,266,2.0,1.3333333730697632
seasonal_ma3,tuberculose,3,origin_202112,3541000,266,3.0,3.3333332538604736
seasonal_ma3,tuberculose,3,origin_202112,3543402,266,8.0,9.666666984558105
seasonal_ma3,tuberculose,3,origin_202112,3547809,266,14.0,8.666666984558105
seasonal_ma3,tuberculose,3,origin_202112,3548500,266,8.0,7.0
seasonal_ma3,tuberculose,3,origin_202112,3548708,266,6.0,4.0
seasonal_ma3,tuberculose,3,origin_202112,3549805,266,4.0,2.3333332538604736
seasonal_ma3,tuberculose,3,origin_202112,3549904,266,3.0,0.6666666865348816
seasonal_ma3,tuberculose,3,origin_202112,3550308,266,94.0,97.0
seasonal_ma3,tuberculose,3,origin_202112,3551009,266,13.0,12.666666984558105
seasonal_ma3,tuberculose,3,origin_202112,3552205,266,1.0,0.6666666865348816
seasonal_ma3,tuberculose,3,origin_202112,3554102,266,2.0,0.3333333432674408
sarima,tuberculose,3,origin_202112,3505708,266,3.0,3.7233479022979736
sarima,tuberculose,3,origin_202112,3506003,266,2.0,7.138840675354004
sarima,tuberculose,3,origin_202112,3509502,266,11.0,6.505556583404541
sarima,tuberculose,3,origin_202112,3510609,266,1.0,4.831064224243164
sarima,tuberculose,3,origin_202112,3513801,266,7.0,3.3861751556396484
sarima,tuberculose,3,origin_202112,3518701,266,12.0,9.881574630737305
sarima,tuberculose,3,origin_202112,3518800,266,7.0,6.21130895614624
sarima,tuberculose,3,origin_202112,3522208,266,1.0,0.3034803867340088
sarima,tuberculose,3,origin_202112,3525904,266,2.0,2.2459299564361572
sarima,tuberculose,3,origin_202112,3529401,266,1.0,0.9710206389427185
sarima,tuberculose,3,origin_202112,3534401,266,16.0,5.020044326782227
sarima,tuberculose,3,origin_202112,3536505,266,2.0,0.9785308241844177
sarima,tuberculose,3,origin_202112,3541000,266,3.0,1.8589210510253906
sarima,tuberculose,3,origin_202112,3543402,266,8.0,6.638886451721191
sarima,tuberculose,3,origin_202112,3547809,266,14.0,6.478767395019531
sarima,tuberculose,3,origin_202112,3548500,266,8.0,7.680025100708008
sarima,tuberculose,3,origin_202112,3548708,266,6.0,4.546263694763184
sarima,tuberculose,3,origin_202112,3549805,266,4.0,3.788997173309326
sarima,tuberculose,3,origin_202112,3549904,266,3.0,0.9778660535812378
sarima,tuberculose,3,origin_202112,3550308,266,94.0,93.97811889648438
sarima,tuberculose,3,origin_202112,3551009,266,13.0,21.095680236816406
sarima,tuberculose,3,origin_202112,3552205,266,1.0,0.5855923891067505
sarima,tuberculose,3,origin_202112,3554102,266,2.0,3.1159539222717285
lgbm,tuberculose,3,origin_202112,3505708,266,3.0,2.0966161277566324
lgbm,tuberculose,3,origin_202112,3506003,266,2.0,6.006797446507012
lgbm,tuberculose,3,origin_202112,3509502,266,11.0,5.787885841493474
lgbm,tuberculose,3,origin_202112,3510609,266,1.0,4.4881758447622335
lgbm,tuberculose,3,origin_202112,3513801,266,7.0,2.5833904229854117
lgbm,tuberculose,3,origin_202112,3518701,266,12.0,7.442406002064145
lgbm,tuberculose,3,origin_202112,3518800,266,7.0,5.239541480916603
lgbm,tuberculose,3,origin_202112,3522208,266,1.0,0.6418771013300995
lgbm,tuberculose,3,origin_202112,3525904,266,2.0,1.5731894216559064
lgbm,tuberculose,3,origin_202112,3529401,266,1.0,1.4217074631647282
lgbm,tuberculose,3,origin_202112,3534401,266,16.0,4.437556186931487
lgbm,tuberculose,3,origin_202112,3536505,266,2.0,0.7541389353560102
lgbm,tuberculose,3,origin_202112,3541000,266,3.0,2.2742115513146066
lgbm,tuberculose,3,origin_202112,3543402,266,8.0,6.683345686927035
lgbm,tuberculose,3,origin_202112,3547809,266,14.0,5.423802680506902
lgbm,tuberculose,3,origin_202112,3548500,266,8.0,5.8752998382064705
lgbm,tuberculose,3,origin_202112,3548708,266,6.0,3.92645944920799
lgbm,tuberculose,3,origin_202112,3549805,266,4.0,2.797454962901954
lgbm,tuberculose,3,origin_202112,3549904,266,3.0,0.7458202372184211
lgbm,tuberculose,3,origin_202112,3550308,266,94.0,77.00119037195134
lgbm,tuberculose,3,origin_202112,3551009,266,13.0,14.66787075281527
lgbm,tuberculose,3,origin_202112,3552205,266,1.0,0.7922434217377174
lgbm,tuberculose,3,origin_202112,3554102,266,2.0,2.704459388836137
catboost,tuberculose,3,origin_202112,3505708,266,3.0,2.406033621316481
catboost,tuberculose,3,origin_202112,3506003,266,2.0,6.575200469540013
catboost,tuberculose,3,origin_202112,3509502,266,11.0,5.971474656729555
catboost,tuberculose,3,origin_202112,3510609,266,1.0,4.9542927228075
catboost,tuberculose,3,origin_202112,3513801,266,7.0,2.7256581898709253
catboost,tuberculose,3,origin_202112,3518701,266,12.0,6.645625927460595
catboost,tuberculose,3,origin_202112,3518800,266,7.0,5.4959875014594335
catboost,tuberculose,3,origin_202112,3522208,266,1.0,0.5863235595856173
catboost,tuberculose,3,origin_202112,3525904,266,2.0,1.597634082235258
catboost,tuberculose,3,origin_202112,3529401,266,1.0,1.2340368279587475
catboost,tuberculose,3,origin_202112,3534401,266,16.0,4.742548056808798
catboost,tuberculose,3,origin_202112,3536505,266,2.0,0.7788276105714234
catboost,tuberculose,3,origin_202112,3541000,266,3.0,2.0599340362589023
catboost,tuberculose,3,origin_202112,3543402,266,8.0,6.14829851624835
catboost,tuberculose,3,origin_202112,3547809,266,14.0,6.316643222747517
catboost,tuberculose,3,origin_202112,3548500,266,8.0,6.031465678241729
catboost,tuberculose,3,origin_202112,3548708,266,6.0,5.018149275575222
catboost,tuberculose,3,origin_202112,3549805,266,4.0,3.2232703188160983
catboost,tuberculose,3,origin_202112,3549904,266,3.0,0.8602011397276383
catboost,tuberculose,3,origin_202112,3550308,266,94.0,89.97094172895746
catboost,tuberculose,3,origin_202112,3551009,266,13.0,15.553283617964318
catboost,tuberculose,3,origin_202112,3552205,266,1.0,0.9191456656310079
catboost,tuberculose,3,origin_202112,3554102,266,2.0,2.715251264011277
xgboost,tuberculose,3,origin_202112,3505708,266,3.0,2.5025696754455566
xgboost,tuberculose,3,origin_202112,3506003,266,2.0,5.728510856628418
xgboost,tuberculose,3,origin_202112,3509502,266,11.0,6.135853290557861
xgboost,tuberculose,3,origin_202112,3510609,266,1.0,4.437834739685059
xgboost,tuberculose,3,origin_202112,3513801,266,7.0,2.5330371856689453
xgboost,tuberculose,3,origin_202112,3518701,266,12.0,6.390145778656006
xgboost,tuberculose,3,origin_202112,3518800,266,7.0,5.719915866851807
xgboost,tuberculose,3,origin_202112,3522208,266,1.0,0.560266375541687
xgboost,tuberculose,3,origin_202112,3525904,266,2.0,1.700880527496338
xgboost,tuberculose,3,origin_202112,3529401,266,1.0,1.5468989610671997
xgboost,tuberculose,3,origin_202112,3534401,266,16.0,4.649682521820068
xgboost,tuberculose,3,origin_202112,3536505,266,2.0,0.7731906771659851
xgboost,tuberculose,3,origin_202112,3541000,266,3.0,2.1459109783172607
xgboost,tuberculose,3,origin_202112,3543402,266,8.0,6.516585350036621
xgboost,tuberculose,3,origin_202112,3547809,266,14.0,5.6962995529174805
xgboost,tuberculose,3,origin_202112,3548500,266,8.0,6.376673698425293
xgboost,tuberculose,3,origin_202112,3548708,266,6.0,4.307987689971924
xgboost,tuberculose,3,origin_202112,3549805,266,4.0,3.5341429710388184
xgboost,tuberculose,3,origin_202112,3549904,266,3.0,0.6228439807891846
xgboost,tuberculose,3,origin_202112,3550308,266,94.0,83.700439453125
xgboost,tuberculose,3,origin_202112,3551009,266,13.0,15.228742599487305
xgboost,tuberculose,3,origin_202112,3552205,266,1.0,0.7240781784057617
xgboost,tuberculose,3,origin_202112,3554102,266,2.0,2.461625814437866
prophet,tuberculose,3,origin_202112,3505708,266,3.0,1.7859279002367399
prophet,tuberculose,3,origin_202112,3506003,266,2.0,4.966760333899245
prophet,tuberculose,3,origin_202112,3509502,266,11.0,4.391350496244097
prophet,tuberculose,3,origin_202112,3510609,266,1.0,3.889766077027723
prophet,tuberculose,3,origin_202112,3513801,266,7.0,4.324334970294672
prophet,tuberculose,3,origin_202112,3518701,266,12.0,8.89702560501781
prophet,tuberculose,3,origin_202112,3518800,266,7.0,6.216168434368145
prophet,tuberculose,3,origin_202112,3522208,266,1.0,0.7317950682223137
prophet,tuberculose,3,origin_202112,3525904,266,2.0,0.1556995614202692
prophet,tuberculose,3,origin_202112,3529401,266,1.0,1.8018401742969432
prophet,tuberculose,3,origin_202112,3534401,266,16.0,4.99517927514306
prophet,tuberculose,3,origin_202112,3536505,266,2.0,1.5920109189668097
prophet,tuberculose,3,origin_202112,3541000,266,3.0,3.231220060658425
prophet,tuberculose,3,origin_202112,3543402,266,8.0,5.218998101898082
prophet,tuberculose,3,origin_202112,3547809,266,14.0,6.893404835568835
prophet,tuberculose,3,origin_202112,3548500,266,8.0,7.719791577015714
prophet,tuberculose,3,origin_202112,3548708,266,6.0,4.8996269749130335
prophet,tuberculose,3,origin_202112,3549805,266,4.0,2.028238303007621
prophet,tuberculose,3,origin_202112,3549904,266,3.0,0.23362649447628178
prophet,tuberculose,3,origin_202112,3550308,266,94.0,89.90741426665682
prophet,tuberculose,3,origin_202112,3551009,266,13.0,14.27885117269607
prophet,tuberculose,3,origin_202112,3552205,266,1.0,0.0
prophet,tuberculose,3,origin_202112,3554102,266,2.0,2.2458067931808197
seasonal_naive,tuberculose,6,origin_202112,3505708,269,1.0,4.0
seasonal_naive,tuberculose,6,origin_202112,3506003,269,4.0,3.0
seasonal_naive,tuberculose,6,origin_202112,3509502,269,10.0,6.0
seasonal_naive,tuberculose,6,origin_202112,3510609,269,6.0,3.0
seasonal_naive,tuberculose,6,origin_202112,3513801,269,6.0,6.0
seasonal_naive,tuberculose,6,origin_202112,3518701,269,15.0,6.0
seasonal_naive,tuberculose,6,origin_202112,3518800,269,2.0,4.0
seasonal_naive,tuberculose,6,origin_202112,3522208,269,0.0,0.0
seasonal_naive,tuberculose,6,origin_202112,3525904,269,2.0,0.0
seasonal_naive,tuberculose,6,origin_202112,3529401,269,1.0,1.0
seasonal_naive,tuberculose,6,origin_202112,3534401,269,14.0,3.0
seasonal_naive,tuberculose,6,origin_202112,3536505,269,2.0,1.0
seasonal_naive,tuberculose,6,origin_202112,3541000,269,5.0,2.0
seasonal_naive,tuberculose,6,origin_202112,3543402,269,13.0,4.0
seasonal_naive,tuberculose,6,origin_202112,3547809,269,2.0,5.0
seasonal_naive,tuberculose,6,origin_202112,3548500,269,7.0,4.0
seasonal_naive,tuberculose,6,origin_202112,3548708,269,6.0,5.0
seasonal_naive,tuberculose,6,origin_202112,3549805,269,1.0,0.0
seasonal_naive,tuberculose,6,origin_202112,3549904,269,1.0,1.0
seasonal_naive,tuberculose,6,origin_202112,3550308,269,85.0,73.0
seasonal_naive,tuberculose,6,origin_202112,3551009,269,12.0,7.0
seasonal_naive,tuberculose,6,origin_202112,3552205,269,0.0,1.0
seasonal_naive,tuberculose,6,origin_202112,3554102,269,3.0,4.0
seasonal_ma3,tuberculose,6,origin_202112,3505708,269,1.0,2.0
seasonal_ma3,tuberculose,6,origin_202112,3506003,269,4.0,3.3333332538604736
seasonal_ma3,tuberculose,6,origin_202112,3509502,269,10.0,7.333333492279053
seasonal_ma3,tuberculose,6,origin_202112,3510609,269,6.0,3.0
seasonal_ma3,tuberculose,6,origin_202112,3513801,269,6.0,5.0
seasonal_ma3,tuberculose,6,origin_202112,3518701,269,15.0,7.0
seasonal_ma3,tuberculose,6,origin_202112,3518800,269,2.0,5.0
seasonal_ma3,tuberculose,6,origin_202112,3522208,269,0.0,0.3333333432674408
seasonal_ma3,tuberculose,6,origin_202112,3525904,269,2.0,0.3333333432674408
seasonal_ma3,tuberculose,6,origin_202112,3529401,269,1.0,2.0
seasonal_ma3,tuberculose,6,origin_202112,3534401,269,14.0,5.0
seasonal_ma3,tuberculose,6,origin_202112,3536505,269,2.0,1.0
seasonal_ma3,tuberculose,6,origin_202112,3541000,269,5.0,4.333333492279053
seasonal_ma3,tuberculose,6,origin_202112,3543402,269,13.0,8.0
seasonal_ma3,tuberculose,6,origin_202112,3547809,269,2.0,3.6666667461395264
seasonal_ma3,tuberculose,6,origin_202112,3548500,269,7.0,3.0
seasonal_ma3,tuberculose,6,origin_202112,3548708,269,6.0,5.666666507720947
seasonal_ma3,tuberculose,6,origin_202112,3549805,269,1.0,1.0
seasonal_ma3,tuberculose,6,origin_202112,3549904,269,1.0,1.0
seasonal_ma3,tuberculose,6,origin_202112,3550308,269,85.0,66.66666412353516
seasonal_ma3,tuberculose,6,origin_202112,3551009,269,12.0,5.333333492279053
seasonal_ma3,tuberculose,6,origin_202112,3552205,269,0.0,0.3333333432674408
seasonal_ma3,tuberculose,6,origin_202112,3554102,269,3.0,5.333333492279053
sarima,tuberculose,6,origin_202112,3505708,269,1.0,3.7233479022979736
sarima,tuberculose,6,origin_202112,3506003,269,4.0,6.517910957336426
sarima,tuberculose,6,origin_202112,3509502,269,10.0,6.461678504943848
sarima,tuberculose,6,origin_202112,3510609,269,6.0,4.831064224243164
sarima,tuberculose,6,origin_202112,3513801,269,6.0,2.6256444454193115
sarima,tuberculose,6,origin_202112,3518701,269,15.0,9.771385192871094
sarima,tuberculose,6,origin_202112,3518800,269,2.0,6.21130895614624
sarima,tuberculose,6,origin_202112,3522208,269,0.0,0.4275357723236084
sarima,tuberculose,6,origin_202112,3525904,269,2.0,2.2459299564361572
sarima,tuberculose,6,origin_202112,3529401,269,1.0,1.2620763778686523
sarima,tuberculose,6,origin_202112,3534401,269,14.0,4.867893218994141
sarima,tuberculose,6,origin_202112,3536505,269,2.0,0.9785308241844177
sarima,tuberculose,6,origin_202112,3541000,269,5.0,1.8589210510253906
sarima,tuberculose,6,origin_202112,3543402,269,13.0,6.763104438781738
sarima,tuberculose,6,origin_202112,3547809,269,2.0,6.478767395019531
sarima,tuberculose,6,origin_202112,3548500,269,7.0,7.680025100708008
sarima,tuberculose,6,origin_202112,3548708,269,6.0,4.533616065979004
sarima,tuberculose,6,origin_202112,3549805,269,1.0,3.788997173309326
sarima,tuberculose,6,origin_202112,3549904,269,1.0,0.9778660535812378
sarima,tuberculose,6,origin_202112,3550308,269,85.0,93.97811889648438
sarima,tuberculose,6,origin_202112,3551009,269,12.0,21.095680236816406
sarima,tuberculose,6,origin_202112,3552205,269,0.0,0.7550960779190063
sarima,tuberculose,6,origin_202112,3554102,269,3.0,3.4737191200256348
lgbm,tuberculose,6,origin_202112,3505708,269,1.0,2.690510419883059
lgbm,tuberculose,6,origin_202112,3506003,269,4.0,4.464770085743225
lgbm,tuberculose,6,origin_202112,3509502,269,10.0,4.789181897259932
lgbm,tuberculose,6,origin_202112,3510609,269,6.0,4.040207894545632
lgbm,tuberculose,6,origin_202112,3513801,269,6.0,3.294097079178652
lgbm,tuberculose,6,origin_202112,3518701,269,15.0,8.250134104360516
lgbm,tuberculose,6,origin_202112,3518800,269,2.0,4.60043876684503
lgbm,tuberculose,6,origin_202112,3522208,269,0.0,0.7350067461334401
lgbm,tuberculose,6,origin_202112,3525904,269,2.0,1.6095995214044767
lgbm,tuberculose,6,origin_202112,3529401,269,1.0,1.3438276096898072
lgbm,tuberculose,6,origin_202112,3534401,269,14.0,3.8878922472378563
lgbm,tuberculose,6,origin_202112,3536505,269,2.0,0.8351292530893173
lgbm,tuberculose,6,origin_202112,3541000,269,5.0,2.0207485846379103
lgbm,tuberculose,6,origin_202112,3543402,269,13.0,8.083554505234577
lgbm,tuberculose,6,origin_202112,3547809,269,2.0,4.932545000107784
lgbm,tuberculose,6,origin_202112,3548500,269,7.0,5.991904360243657
lgbm,tuberculose,6,origin_202112,3548708,269,6.0,3.468960854172619
lgbm,tuberculose,6,origin_202112,3549805,269,1.0,3.072255224665703
lgbm,tuberculose,6,origin_202112,3549904,269,1.0,0.7627851831571854
