disease,model,origin,horizon,feature,importance,importance_norm
sifilis,catboost,origin_202112,12,umid_l1,0.5096747868696041,0.005096747868696042
sifilis,catboost,origin_202112,12,umid_l3,0.7793710813455653,0.007793710813455654
sifilis,catboost,origin_202112,12,umid_l12,0.9491161995913175,0.009491161995913176
sifilis,catboost,origin_202112,12,populacao,9.361983061147393,0.09361983061147394
sifilis,catboost,origin_202112,12,dens_demog,6.8513628455997875,0.06851362845599789
sifilis,catboost,origin_202112,12,ppc,4.334007291703867,0.043340072917038674
sifilis,catboost,origin_202112,12,urbanizacao,3.731145946589587,0.037311459465895876
sifilis,catboost,origin_202112,12,tgt_month,0.3601584916458398,0.0036015849164583984
sifilis,catboost,origin_202112,12,mun_id,1.8369003833866644,0.018369003833866648
sifilis,xgboost,origin_202112,12,n_sifilis_l0,0.0057943337596952915,0.0057943337596952915
sifilis,xgboost,origin_202112,12,n_sifilis_l1,0.001974297221750021,0.001974297221750021
sifilis,xgboost,origin_202112,12,n_sifilis_l2,0.00890655629336834,0.00890655629336834
sifilis,xgboost,origin_202112,12,n_sifilis_l3,0.00455859350040555,0.00455859350040555
sifilis,xgboost,origin_202112,12,n_sifilis_l6,0.04182607680559158,0.04182607680559158
sifilis,xgboost,origin_202112,12,n_sifilis_l12,0.007888642139732838,0.007888642139732838
sifilis,xgboost,origin_202112,12,n_sifilis_l13,0.002847285708412528,0.002847285708412528
sifilis,xgboost,origin_202112,12,n_sifilis_r3,0.06334563344717026,0.06334563344717026
sifilis,xgboost,origin_202112,12,n_sifilis_r6,0.37731799483299255,0.37731799483299255
sifilis,xgboost,origin_202112,12,n_sifilis_r12,0.30003151297569275,0.30003151297569275
sifilis,xgboost,origin_202112,12,evapot_l0,0.0025622379034757614,0.0025622379034757614
sifilis,xgboost,origin_202112,12,evapot_l1,0.002329707844182849,0.002329707844182849
sifilis,xgboost,origin_202112,12,evapot_l3,0.0025967329274863005,0.0025967329274863005
sifilis,xgboost,origin_202112,12,evapot_l12,0.002634042873978615,0.002634042873978615
sifilis,xgboost,origin_202112,12,precip_l0,0.0022887904196977615,0.0022887904196977615
sifilis,xgboost,origin_202112,12,precip_l1,0.002413559937849641,0.002413559937849641
sifilis,xgboost,origin_202112,12,precip_l3,0.002838010201230645,0.002838010201230645
sifilis,xgboost,origin_202112,12,precip_l12,0.0022566826082766056,0.0022566826082766056
sifilis,xgboost,origin_202112,12,temp_min_l0,0.002755200956016779,0.002755200956016779
sifilis,xgboost,origin_202112,12,temp_min_l1,0.00252632237970829,0.00252632237970829
sifilis,xgboost,origin_202112,12,temp_min_l3,0.0027516293339431286,0.0027516293339431286
sifilis,xgboost,origin_202112,12,temp_min_l12,0.0024895884562283754,0.0024895884562283754
sifilis,xgboost,origin_202112,12,temp_max_l0,0.0029620870482176542,0.0029620870482176542
sifilis,xgboost,origin_202112,12,temp_max_l1,0.002444417681545019,0.002444417681545019
sifilis,xgboost,origin_202112,12,temp_max_l3,0.0026740054599940777,0.0026740054599940777
sifilis,xgboost,origin_202112,12,temp_max_l12,0.002840526169165969,0.002840526169165969
sifilis,xgboost,origin_202112,12,umid_l0,0.0025157423224300146,0.0025157423224300146
sifilis,xgboost,origin_202112,12,umid_l1,0.0023458353243768215,0.0023458353243768215
sifilis,xgboost,origin_202112,12,umid_l3,0.003219331381842494,0.003219331381842494
sifilis,xgboost,origin_202112,12,umid_l12,0.002467227401211858,0.002467227401211858
sifilis,xgboost,origin_202112,12,populacao,0.09245186299085617,0.09245186299085617
sifilis,xgboost,origin_202112,12,dens_demog,0.008601089008152485,0.008601089008152485
sifilis,xgboost,origin_202112,12,ppc,0.004964721389114857,0.004964721389114857
sifilis,xgboost,origin_202112,12,urbanizacao,0.00908462330698967,0.00908462330698967
sifilis,xgboost,origin_202112,12,tgt_month,0.0035086539573967457,0.0035086539573967457
sifilis,xgboost,origin_202112,12,mun_id,0.014986432157456875,0.014986432157456875
sifilis,lgbm,origin_202212,1,n_sifilis_l0,101.0,0.016833333333333332
sifilis,lgbm,origin_202212,1,n_sifilis_l1,104.0,0.017333333333333333
sifilis,lgbm,origin_202212,1,n_sifilis_l2,99.0,0.0165
sifilis,lgbm,origin_202212,1,n_sifilis_l3,47.0,0.007833333333333333
sifilis,lgbm,origin_202212,1,n_sifilis_l6,79.0,0.013166666666666667
sifilis,lgbm,origin_202212,1,n_sifilis_l12,87.0,0.0145
sifilis,lgbm,origin_202212,1,n_sifilis_l13,108.0,0.018
sifilis,lgbm,origin_202212,1,n_sifilis_r3,161.0,0.026833333333333334
sifilis,lgbm,origin_202212,1,n_sifilis_r6,161.0,0.026833333333333334
sifilis,lgbm,origin_202212,1,n_sifilis_r12,316.0,0.05266666666666667
sifilis,lgbm,origin_202212,1,evapot_l0,191.0,0.03183333333333333
sifilis,lgbm,origin_202212,1,evapot_l1,129.0,0.0215
sifilis,lgbm,origin_202212,1,evapot_l3,161.0,0.026833333333333334
sifilis,lgbm,origin_202212,1,evapot_l12,148.0,0.024666666666666667
sifilis,lgbm,origin_202212,1,precip_l0,209.0,0.034833333333333334
sifilis,lgbm,origin_202212,1,precip_l1,170.0,0.028333333333333332
sifilis,lgbm,origin_202212,1,precip_l3,145.0,0.024166666666666666
sifilis,lgbm,origin_202212,1,precip_l12,221.0,0.036833333333333336
sifilis,lgbm,origin_202212,1,temp_min_l0,174.0,0.029
sifilis,lgbm,origin_202212,1,temp_min_l1,145.0,0.024166666666666666
sifilis,lgbm,origin_202212,1,temp_min_l3,153.0,0.0255
sifilis,lgbm,origin_202212,1,temp_min_l12,218.0,0.036333333333333336
sifilis,lgbm,origin_202212,1,temp_max_l0,144.0,0.024
sifilis,lgbm,origin_202212,1,temp_max_l1,165.0,0.0275
sifilis,lgbm,origin_202212,1,temp_max_l3,152.0,0.025333333333333333
sifilis,lgbm,origin_202212,1,temp_max_l12,123.0,0.0205
sifilis,lgbm,origin_202212,1,umid_l0,148.0,0.024666666666666667
sifilis,lgbm,origin_202212,1,umid_l1,213.0,0.0355
sifilis,lgbm,origin_202212,1,umid_l3,248.0,0.04133333333333333
sifilis,lgbm,origin_202212,1,umid_l12,237.0,0.0395
sifilis,lgbm,origin_202212,1,populacao,228.0,0.038
sifilis,lgbm,origin_202212,1,dens_demog,141.0,0.0235
sifilis,lgbm,origin_202212,1,ppc,252.0,0.042
sifilis,lgbm,origin_202212,1,urbanizacao,150.0,0.025
sifilis,lgbm,origin_202212,1,tgt_month,149.0,0.024833333333333332
sifilis,lgbm,origin_202212,1,mun_id,323.0,0.05383333333333333
sifilis,catboost,origin_202212,1,n_sifilis_l0,2.9572642110870264,0.029572642110870264
sifilis,catboost,origin_202212,1,n_sifilis_l1,4.068687013631872,0.04068687013631872
sifilis,catboost,origin_202212,1,n_sifilis_l2,4.506763435413362,0.045067634354133614
sifilis,catboost,origin_202212,1,n_sifilis_l3,0.23431270507110477,0.0023431270507110477
sifilis,catboost,origin_202212,1,n_sifilis_l6,0.7945442572918029,0.00794544257291803
sifilis,catboost,origin_202212,1,n_sifilis_l12,0.5116212023689729,0.005116212023689729
sifilis,catboost,origin_202212,1,n_sifilis_l13,2.402308570068924,0.024023085700689242
sifilis,catboost,origin_202212,1,n_sifilis_r3,13.369587858506513,0.13369587858506513
sifilis,catboost,origin_202212,1,n_sifilis_r6,9.19573684386391,0.09195736843863911
sifilis,catboost,origin_202212,1,n_sifilis_r12,31.51243278915114,0.3151243278915114
sifilis,catboost,origin_202212,1,evapot_l0,0.7512036247307294,0.007512036247307294
sifilis,catboost,origin_202212,1,evapot_l1,1.247768472142529,0.01247768472142529
sifilis,catboost,origin_202212,1,evapot_l3,1.0619695433046261,0.01061969543304626
sifilis,catboost,origin_202212,1,evapot_l12,0.4865409393425237,0.004865409393425237
sifilis,catboost,origin_202212,1,precip_l0,1.0799674239716526,0.010799674239716527
sifilis,catboost,origin_202212,1,precip_l1,1.1186179764181976,0.011186179764181976
sifilis,catboost,origin_202212,1,precip_l3,0.84155880278777,0.0084155880278777
sifilis,catboost,origin_202212,1,precip_l12,0.9706991665584299,0.0097069916655843
sifilis,catboost,origin_202212,1,temp_min_l0,0.72665340407998,0.0072665340407998
sifilis,catboost,origin_202212,1,temp_min_l1,0.5799080113493249,0.005799080113493249
sifilis,catboost,origin_202212,1,temp_min_l3,1.3460713377397,0.013460713377397
sifilis,catboost,origin_202212,1,temp_min_l12,1.035581657446924,0.010355816574469242
sifilis,catboost,origin_202212,1,temp_max_l0,0.5824381791760697,0.005824381791760697
sifilis,catboost,origin_202212,1,temp_max_l1,0.5888454520689279,0.0058884545206892795
sifilis,catboost,origin_202212,1,temp_max_l3,0.6500986802619808,0.006500986802619808
sifilis,catboost,origin_202212,1,temp_max_l12,0.6821773681001916,0.006821773681001916
sifilis,catboost,origin_202212,1,umid_l0,0.7319340978498065,0.007319340978498064
sifilis,catboost,origin_202212,1,umid_l1,0.7892928955091423,0.007892928955091423
sifilis,catboost,origin_202212,1,umid_l3,1.0148950704146764,0.010148950704146764
sifilis,catboost,origin_202212,1,umid_l12,0.5680306874288205,0.005680306874288205
sifilis,catboost,origin_202212,1,populacao,3.882712623913422,0.03882712623913422
sifilis,catboost,origin_202212,1,dens_demog,3.5926618063671176,0.03592661806367117
sifilis,catboost,origin_202212,1,ppc,2.843273920878531,0.02843273920878531
sifilis,catboost,origin_202212,1,urbanizacao,2.8914199839258767,0.028914199839258768
sifilis,catboost,origin_202212,1,tgt_month,0.3824199877784148,0.003824199877784148
sifilis,catboost,origin_202212,1,mun_id,0.0,0.0
sifilis,xgboost,origin_202212,1,n_sifilis_l0,0.0020085545256733894,0.0020085545256733894
sifilis,xgboost,origin_202212,1,n_sifilis_l1,0.004635209683328867,0.004635209683328867
sifilis,xgboost,origin_202212,1,n_sifilis_l2,0.006726285442709923,0.006726285442709923
sifilis,xgboost,origin_202212,1,n_sifilis_l3,0.002080721314996481,0.002080721314996481
sifilis,xgboost,origin_202212,1,n_sifilis_l6,0.0029064479749649763,0.0029064479749649763
sifilis,xgboost,origin_202212,1,n_sifilis_l12,0.0022780667059123516,0.0022780667059123516
sifilis,xgboost,origin_202212,1,n_sifilis_l13,0.008063205517828465,0.008063205517828465
sifilis,xgboost,origin_202212,1,n_sifilis_r3,0.3156343400478363,0.3156343400478363
sifilis,xgboost,origin_202212,1,n_sifilis_r6,0.3405209183692932,0.3405209183692932
sifilis,xgboost,origin_202212,1,n_sifilis_r12,0.20586346089839935,0.20586346089839935
sifilis,xgboost,origin_202212,1,evapot_l0,0.0018106888746842742,0.0018106888746842742
sifilis,xgboost,origin_202212,1,evapot_l1,0.001885611447505653,0.001885611447505653
sifilis,xgboost,origin_202212,1,evapot_l3,0.002014538273215294,0.002014538273215294
sifilis,xgboost,origin_202212,1,evapot_l12,0.0019161583622917533,0.0019161583622917533
sifilis,xgboost,origin_202212,1,precip_l0,0.0017268398078158498,0.0017268398078158498
sifilis,xgboost,origin_202212,1,precip_l1,0.0020265940111130476,0.0020265940111130476
sifilis,xgboost,origin_202212,1,precip_l3,0.0021782335825264454,0.0021782335825264454
sifilis,xgboost,origin_202212,1,precip_l12,0.002141315955668688,0.002141315955668688
sifilis,xgboost,origin_202212,1,temp_min_l0,0.0023308913223445415,0.0023308913223445415
sifilis,xgboost,origin_202212,1,temp_min_l1,0.0020237588323652744,0.0020237588323652744
sifilis,xgboost,origin_202212,1,temp_min_l3,0.002391698770225048,0.002391698770225048
sifilis,xgboost,origin_202212,1,temp_min_l12,0.0019357342971488833,0.0019357342971488833
sifilis,xgboost,origin_202212,1,temp_max_l0,0.0022198683582246304,0.0022198683582246304
sifilis,xgboost,origin_202212,1,temp_max_l1,0.0021651661954820156,0.0021651661954820156
sifilis,xgboost,origin_202212,1,temp_max_l3,0.0019675460644066334,0.0019675460644066334
sifilis,xgboost,origin_202212,1,temp_max_l12,0.002370910719037056,0.002370910719037056
sifilis,xgboost,origin_202212,1,umid_l0,0.0020710378885269165,0.0020710378885269165
sifilis,xgboost,origin_202212,1,umid_l1,0.002382479840889573,0.002382479840889573
sifilis,xgboost,origin_202212,1,umid_l3,0.0021514047402888536,0.0021514047402888536
sifilis,xgboost,origin_202212,1,umid_l12,0.0022795717231929302,0.0022795717231929302
sifilis,xgboost,origin_202212,1,populacao,0.028341852128505707,0.028341852128505707
sifilis,xgboost,origin_202212,1,dens_demog,0.002152210334315896,0.002152210334315896
sifilis,xgboost,origin_202212,1,ppc,0.0027284116949886084,0.0027284116949886084
sifilis,xgboost,origin_202212,1,urbanizacao,0.0046380795538425446,0.0046380795538425446
sifilis,xgboost,origin_202212,1,tgt_month,0.003157481085509062,0.003157481085509062
sifilis,xgboost,origin_202212,1,mun_id,0.026274777948856354,0.026274777948856354
sifilis,lgbm,origin_202212,3,n_sifilis_l0,78.0,0.013
sifilis,lgbm,origin_202212,3,n_sifilis_l1,36.0,0.006
sifilis,lgbm,origin_202212,3,n_sifilis_l2,74.0,0.012333333333333333
sifilis,lgbm,origin_202212,3,n_sifilis_l3,75.0,0.0125
sifilis,lgbm,origin_202212,3,n_sifilis_l6,69.0,0.0115
sifilis,lgbm,origin_202212,3,n_sifilis_l12,104.0,0.017333333333333333
sifilis,lgbm,origin_202212,3,n_sifilis_l13,82.0,0.013666666666666667
sifilis,lgbm,origin_202212,3,n_sifilis_r3,80.0,0.013333333333333334
sifilis,lgbm,origin_202212,3,n_sifilis_r6,178.0,0.029666666666666668
sifilis,lgbm,origin_202212,3,n_sifilis_r12,328.0,0.05466666666666667
sifilis,lgbm,origin_202212,3,evapot_l0,130.0,0.021666666666666667
sifilis,lgbm,origin_202212,3,evapot_l1,120.0,0.02
sifilis,lgbm,origin_202212,3,evapot_l3,206.0,0.034333333333333334
sifilis,lgbm,origin_202212,3,evapot_l12,135.0,0.0225
sifilis,lgbm,origin_202212,3,precip_l0,222.0,0.037
sifilis,lgbm,origin_202212,3,precip_l1,152.0,0.025333333333333333
sifilis,lgbm,origin_202212,3,precip_l3,232.0,0.03866666666666667
sifilis,lgbm,origin_202212,3,precip_l12,168.0,0.028
sifilis,lgbm,origin_202212,3,temp_min_l0,180.0,0.03
sifilis,lgbm,origin_202212,3,temp_min_l1,167.0,0.027833333333333335
sifilis,lgbm,origin_202212,3,temp_min_l3,166.0,0.027666666666666666
sifilis,lgbm,origin_202212,3,temp_min_l12,201.0,0.0335
sifilis,lgbm,origin_202212,3,temp_max_l0,142.0,0.023666666666666666
sifilis,lgbm,origin_202212,3,temp_max_l1,140.0,0.023333333333333334
sifilis,lgbm,origin_202212,3,temp_max_l3,190.0,0.03166666666666667
sifilis,lgbm,origin_202212,3,temp_max_l12,174.0,0.029
sifilis,lgbm,origin_202212,3,umid_l0,174.0,0.029
sifilis,lgbm,origin_202212,3,umid_l1,190.0,0.03166666666666667
sifilis,lgbm,origin_202212,3,umid_l3,168.0,0.028
sifilis,lgbm,origin_202212,3,umid_l12,187.0,0.031166666666666665
sifilis,lgbm,origin_202212,3,populacao,285.0,0.0475
sifilis,lgbm,origin_202212,3,dens_demog,186.0,0.031
sifilis,lgbm,origin_202212,3,ppc,287.0,0.04783333333333333
sifilis,lgbm,origin_202212,3,urbanizacao,228.0,0.038
sifilis,lgbm,origin_202212,3,tgt_month,147.0,0.0245
sifilis,lgbm,origin_202212,3,mun_id,319.0,0.05316666666666667
sifilis,catboost,origin_202212,3,n_sifilis_l0,5.208976497950416,0.052089764979504176
sifilis,catboost,origin_202212,3,n_sifilis_l1,4.63217794070256,0.04632177940702561
sifilis,catboost,origin_202212,3,n_sifilis_l2,2.7371089561904958,0.027371089561904965
sifilis,catboost,origin_202212,3,n_sifilis_l3,1.8768999991928883,0.018768999991928888
sifilis,catboost,origin_202212,3,n_sifilis_l6,1.221393464409526,0.012213934644095262
sifilis,catboost,origin_202212,3,n_sifilis_l12,2.805801775181393,0.02805801775181394
sifilis,catboost,origin_202212,3,n_sifilis_l13,1.889996518251289,0.018899965182512895
sifilis,catboost,origin_202212,3,n_sifilis_r3,5.212180889305749,0.05212180889305751
sifilis,catboost,origin_202212,3,n_sifilis_r6,19.06703420882982,0.19067034208829825
sifilis,catboost,origin_202212,3,n_sifilis_r12,27.239381838583657,0.27239381838583665
sifilis,catboost,origin_202212,3,evapot_l0,0.5391118704171931,0.005391118704171933
sifilis,catboost,origin_202212,3,evapot_l1,0.44896083242163914,0.004489608324216392
sifilis,catboost,origin_202212,3,evapot_l3,1.3043226414085176,0.013043226414085179
sifilis,catboost,origin_202212,3,evapot_l12,0.6491801354362318,0.006491801354362319
sifilis,catboost,origin_202212,3,precip_l0,1.1948434618859867,0.01194843461885987
sifilis,catboost,origin_202212,3,precip_l1,0.5237292581853022,0.005237292581853024
sifilis,catboost,origin_202212,3,precip_l3,0.909191464192364,0.009091914641923642
sifilis,catboost,origin_202212,3,precip_l12,0.6546742973073545,0.006546742973073547
sifilis,catboost,origin_202212,3,temp_min_l0,0.7875275883323193,0.007875275883323195
sifilis,catboost,origin_202212,3,temp_min_l1,0.8181418304156132,0.008181418304156134
sifilis,catboost,origin_202212,3,temp_min_l3,0.6613363260428382,0.006613363260428384
sifilis,catboost,origin_202212,3,temp_min_l12,0.9163351664571693,0.009163351664571695
sifilis,catboost,origin_202212,3,temp_max_l0,0.6320503269844827,0.006320503269844829
sifilis,catboost,origin_202212,3,temp_max_l1,0.511033193075526,0.005110331930755261
sifilis,catboost,origin_202212,3,temp_max_l3,0.7581433309722655,0.0075814333097226575
sifilis,catboost,origin_202212,3,temp_max_l12,0.5719761528511933,0.005719761528511935
sifilis,catboost,origin_202212,3,umid_l0,0.6374373260602365,0.006374373260602367
sifilis,catboost,origin_202212,3,umid_l1,0.9917810350591635,0.009917810350591638
sifilis,catboost,origin_202212,3,umid_l3,0.6624580994423167,0.0066245809944231685
sifilis,catboost,origin_202212,3,umid_l12,0.6667139258119509,0.006667139258119511
sifilis,catboost,origin_202212,3,populacao,3.6345309892924678,0.036345309892924685
sifilis,catboost,origin_202212,3,dens_demog,4.509439366692376,0.04509439366692378
sifilis,catboost,origin_202212,3,ppc,2.9231713080579396,0.029231713080579404
sifilis,catboost,origin_202212,3,urbanizacao,1.8053520976498958,0.01805352097649896
sifilis,catboost,origin_202212,3,tgt_month,0.35115750854187033,0.0035115750854187045
sifilis,catboost,origin_202212,3,mun_id,0.046448378407986476,0.0004644837840798649
sifilis,xgboost,origin_202212,3,n_sifilis_l0,0.010110167786478996,0.010110166855156422
sifilis,xgboost,origin_202212,3,n_sifilis_l1,0.001545578590594232,0.0015455783577635884
sifilis,xgboost,origin_202212,3,n_sifilis_l2,0.003489937400445342,0.0034899369347840548
sifilis,xgboost,origin_202212,3,n_sifilis_l3,0.0021309403236955404,0.0021309400908648968
sifilis,xgboost,origin_202212,3,n_sifilis_l6,0.030914854258298874,0.030914850533008575
sifilis,xgboost,origin_202212,3,n_sifilis_l12,0.00610940158367157,0.006109400652348995
sifilis,xgboost,origin_202212,3,n_sifilis_l13,0.004232501145452261,0.004232500679790974
sifilis,xgboost,origin_202212,3,n_sifilis_r3,0.08695967495441437,0.08695966750383377
sifilis,xgboost,origin_202212,3,n_sifilis_r6,0.4757417142391205,0.4757416546344757
sifilis,xgboost,origin_202212,3,n_sifilis_r12,0.2693767547607422,0.2693767249584198
sifilis,xgboost,origin_202212,3,evapot_l0,0.001984782051295042,0.0019847818184643984
sifilis,xgboost,origin_202212,3,evapot_l1,0.0020120064727962017,0.002012006239965558
sifilis,xgboost,origin_202212,3,evapot_l3,0.0024072302039712667,0.002407229971140623
sifilis,xgboost,origin_202212,3,evapot_l12,0.002032657153904438,0.0020326569210737944
sifilis,xgboost,origin_202212,3,precip_l0,0.002343850675970316,0.0023438504431396723
sifilis,xgboost,origin_202212,3,precip_l1,0.0022314388770610094,0.0022314386442303658
sifilis,xgboost,origin_202212,3,precip_l3,0.002427089959383011,0.002427089726552367
sifilis,xgboost,origin_202212,3,precip_l12,0.00228174589574337,0.0022817456629127264
sifilis,xgboost,origin_202212,3,temp_min_l0,0.0022806779015809298,0.002280677668750286
sifilis,xgboost,origin_202212,3,temp_min_l1,0.0026358976028859615,0.002635897370055318
sifilis,xgboost,origin_202212,3,temp_min_l3,0.0023020224180072546,0.002302022185176611
sifilis,xgboost,origin_202212,3,temp_min_l12,0.0023617036640644073,0.0023617034312337637
sifilis,xgboost,origin_202212,3,temp_max_l0,0.0024709131103008986,0.002470912877470255
sifilis,xgboost,origin_202212,3,temp_max_l1,0.0023819187190383673,0.0023819184862077236
sifilis,xgboost,origin_202212,3,temp_max_l3,0.002512075938284397,0.0025120757054537535
sifilis,xgboost,origin_202212,3,temp_max_l12,0.0023634773679077625,0.002363477135077119
sifilis,xgboost,origin_202212,3,umid_l0,0.0024148691445589066,0.002414868911728263
sifilis,xgboost,origin_202212,3,umid_l1,0.0022898174356669188,0.002289817202836275
sifilis,xgboost,origin_202212,3,umid_l3,0.0025162980891764164,0.0025162978563457727
sifilis,xgboost,origin_202212,3,umid_l12,0.0024382395204156637,0.00243823928758502
sifilis,xgboost,origin_202212,3,populacao,0.03671836853027344,0.03671836480498314
sifilis,xgboost,origin_202212,3,dens_demog,0.00322411535307765,0.0032241148874163628
sifilis,xgboost,origin_202212,3,ppc,0.0037689630407840014,0.003768962575122714
sifilis,xgboost,origin_202212,3,urbanizacao,0.009356052614748478,0.009356051683425903
sifilis,xgboost,origin_202212,3,tgt_month,0.00331611349247396,0.0033161130268126726
sifilis,xgboost,origin_202212,3,mun_id,0.006316143553704023,0.006316142622381449
sifilis,lgbm,origin_202212,6,n_sifilis_l0,66.0,0.011
sifilis,lgbm,origin_202212,6,n_sifilis_l1,53.0,0.008833333333333334
sifilis,lgbm,origin_202212,6,n_sifilis_l2,41.0,0.006833333333333334
sifilis,lgbm,origin_202212,6,n_sifilis_l3,55.0,0.009166666666666667
sifilis,lgbm,origin_202212,6,n_sifilis_l6,76.0,0.012666666666666666
sifilis,lgbm,origin_202212,6,n_sifilis_l12,82.0,0.013666666666666667
sifilis,lgbm,origin_202212,6,n_sifilis_l13,76.0,0.012666666666666666
sifilis,lgbm,origin_202212,6,n_sifilis_r3,115.0,0.019166666666666665
sifilis,lgbm,origin_202212,6,n_sifilis_r6,180.0,0.03
sifilis,lgbm,origin_202212,6,n_sifilis_r12,331.0,0.05516666666666667
sifilis,lgbm,origin_202212,6,evapot_l0,150.0,0.025
sifilis,lgbm,origin_202212,6,evapot_l1,165.0,0.0275
sifilis,lgbm,origin_202212,6,evapot_l3,189.0,0.0315
sifilis,lgbm,origin_202212,6,evapot_l12,135.0,0.0225
sifilis,lgbm,origin_202212,6,precip_l0,183.0,0.0305
sifilis,lgbm,origin_202212,6,precip_l1,155.0,0.025833333333333333
sifilis,lgbm,origin_202212,6,precip_l3,163.0,0.027166666666666665
sifilis,lgbm,origin_202212,6,precip_l12,179.0,0.029833333333333333
sifilis,lgbm,origin_202212,6,temp_min_l0,140.0,0.023333333333333334
sifilis,lgbm,origin_202212,6,temp_min_l1,162.0,0.027
sifilis,lgbm,origin_202212,6,temp_min_l3,142.0,0.023666666666666666
sifilis,lgbm,origin_202212,6,temp_min_l12,198.0,0.033
sifilis,lgbm,origin_202212,6,temp_max_l0,188.0,0.03133333333333333
sifilis,lgbm,origin_202212,6,temp_max_l1,146.0,0.024333333333333332
sifilis,lgbm,origin_202212,6,temp_max_l3,212.0,0.035333333333333335
sifilis,lgbm,origin_202212,6,temp_max_l12,144.0,0.024
sifilis,lgbm,origin_202212,6,umid_l0,203.0,0.03383333333333333
sifilis,lgbm,origin_202212,6,umid_l1,137.0,0.022833333333333334
sifilis,lgbm,origin_202212,6,umid_l3,173.0,0.028833333333333332
sifilis,lgbm,origin_202212,6,umid_l12,224.0,0.037333333333333336
sifilis,lgbm,origin_202212,6,populacao,381.0,0.0635
sifilis,lgbm,origin_202212,6,dens_demog,191.0,0.03183333333333333
sifilis,lgbm,origin_202212,6,ppc,291.0,0.0485
sifilis,lgbm,origin_202212,6,urbanizacao,239.0,0.03983333333333333
sifilis,lgbm,origin_202212,6,tgt_month,111.0,0.0185
sifilis,lgbm,origin_202212,6,mun_id,324.0,0.054
sifilis,catboost,origin_202212,6,n_sifilis_l0,1.6699601483371034,0.016699601483371036
sifilis,catboost,origin_202212,6,n_sifilis_l1,1.2404462690511002,0.012404462690511004
sifilis,catboost,origin_202212,6,n_sifilis_l2,1.7324769482323585,0.017324769482323588
sifilis,catboost,origin_202212,6,n_sifilis_l3,1.8806595007680684,0.01880659500768069
sifilis,catboost,origin_202212,6,n_sifilis_l6,0.4673053554191167,0.004673053554191168
sifilis,catboost,origin_202212,6,n_sifilis_l12,1.4365079829899403,0.014365079829899405
sifilis,catboost,origin_202212,6,n_sifilis_l13,3.2966068750267454,0.03296606875026746
sifilis,catboost,origin_202212,6,n_sifilis_r3,7.109737291656492,0.07109737291656493
sifilis,catboost,origin_202212,6,n_sifilis_r6,17.7427010805598,0.17742701080559803
sifilis,catboost,origin_202212,6,n_sifilis_r12,31.004158588410338,0.3100415858841034
sifilis,catboost,origin_202212,6,evapot_l0,0.5351507197178135,0.005351507197178135
sifilis,catboost,origin_202212,6,evapot_l1,0.45208269998642553,0.004520826999864256
sifilis,catboost,origin_202212,6,evapot_l3,0.6777262509138199,0.0067772625091381995
sifilis,catboost,origin_202212,6,evapot_l12,0.6810072566238354,0.006810072566238355
sifilis,catboost,origin_202212,6,precip_l0,0.9518687689818537,0.009518687689818539
sifilis,catboost,origin_202212,6,precip_l1,1.3250079633129717,0.013250079633129718
sifilis,catboost,origin_202212,6,precip_l3,1.1816463474961771,0.011816463474961772
sifilis,catboost,origin_202212,6,precip_l12,0.9099930384700777,0.009099930384700779
sifilis,catboost,origin_202212,6,temp_min_l0,0.910018261773896,0.00910018261773896
sifilis,catboost,origin_202212,6,temp_min_l1,0.7693399843339949,0.00769339984333995
sifilis,catboost,origin_202212,6,temp_min_l3,0.7588943328797045,0.007588943328797047
sifilis,catboost,origin_202212,6,temp_min_l12,1.145283230715053,0.01145283230715053
sifilis,catboost,origin_202212,6,temp_max_l0,0.8386535067798898,0.008386535067798899
sifilis,catboost,origin_202212,6,temp_max_l1,0.8371332035443844,0.008371332035443844
sifilis,catboost,origin_202212,6,temp_max_l3,0.6268447633533747,0.006268447633533748
sifilis,catboost,origin_202212,6,temp_max_l12,0.8780348907818359,0.00878034890781836
sifilis,catboost,origin_202212,6,umid_l0,0.9772969876466345,0.009772969876466347
sifilis,catboost,origin_202212,6,umid_l1,0.7681266014557591,0.007681266014557592
sifilis,catboost,origin_202212,6,umid_l3,0.6709690064186216,0.006709690064186216
sifilis,catboost,origin_202212,6,umid_l12,0.916947320875777,0.00916947320875777
sifilis,catboost,origin_202212,6,populacao,4.065552180003278,0.04065552180003279
sifilis,catboost,origin_202212,6,dens_demog,3.932255906356542,0.039322559063565424
sifilis,catboost,origin_202212,6,ppc,3.0357090703501695,0.030357090703501698
sifilis,catboost,origin_202212,6,urbanizacao,2.148040753086132,0.021480407530861324
sifilis,catboost,origin_202212,6,tgt_month,0.48510134864473164,0.004851013486447317
sifilis,catboost,origin_202212,6,mun_id,1.9407555650461654,0.019407555650461657
sifilis,xgboost,origin_202212,6,n_sifilis_l0,0.0016474780859425664,0.0016474784351885319
sifilis,xgboost,origin_202212,6,n_sifilis_l1,0.004874960985034704,0.004874961916357279
sifilis,xgboost,origin_202212,6,n_sifilis_l2,0.0016882020281627774,0.001688202377408743
sifilis,xgboost,origin_202212,6,n_sifilis_l3,0.003220554208382964,0.0032205546740442514
sifilis,xgboost,origin_202212,6,n_sifilis_l6,0.0025561300572007895,0.0025561305228620768
sifilis,xgboost,origin_202212,6,n_sifilis_l12,0.007221789099276066,0.007221790496259928
